"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","old_attribute","Benthic attribute *"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Pectinia","Pectinia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sea urchin",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Soft coral",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Stylophora","Stylophora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Algal assemblage",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Cyphastrea","Cyphastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Diploastrea","Diploastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Favia","Favia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Lobophyllia","Lobophyllia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Macroalgae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Montastrea","Montastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Plerogyra","Plerogyra"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sargassum","Sargassum"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Seagrass",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Pavona","Pavona"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sargassum","Sargassum"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Seagrass",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Turbinaria-coral","Turbinaria"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"WAND",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Coralline algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Ctenactis","Ctenactis"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Dead Coral with Algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Goniastrea","Goniastrea"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Goniopora","Goniopora"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Halimeda","Halimeda"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Lobophyllia","Lobophyllia"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Pocillopora","Pocillopora"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Porites","Porites"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Rubble",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Sand",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Silt",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Sponge",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"WAND",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Acropora","Acropora"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Coralline algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Dead Coral with Algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Favia","Favia"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Fungia","Fungia"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Goniastrea","Goniastrea"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Gorgonian",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Halimeda","Halimeda"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Macroalgae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Millepora","Millepora"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Porites","Porites"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Rubble",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Sand",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Sea urchin",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Silt",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Sponge",NA
NA,"Daku Island","Managed Access",2022,3,21,5,2,"Turbinaria-coral","Turbinaria"
NA,"Daku Island","Managed Access",2022,3,21,5,2,"WAND",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Coralline algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Dead Coral with Algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Dead coral",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Halimeda","Halimeda"
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Macroalgae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Merulina","Merulina"
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Porites","Porites"
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Rubble",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Sand",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Sea urchin",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Silt",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"Sponge",NA
NA,"Daku Island","Managed Access",2022,3,21,5,3,"WAND",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Acropora","Acropora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Coeloseris","Coeloseris"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Coralline algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Ctenactis","Ctenactis"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Cyphastrea","Cyphastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Dead Coral with Algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Echinopora","Echinopora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Favia","Favia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Fungia","Fungia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Galaxea","Galaxea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Galaxea","Galaxea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Goniastrea","Goniastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Halimeda","Halimeda"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Lobophyllia","Lobophyllia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Merulina","Merulina"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Millepora","Millepora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Pachyseris","Pachyseris"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Pavona","Pavona"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Pocillopora","Pocillopora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Porites","Porites"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Rubble",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Sand",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Sea urchin",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Sponge",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"Stylophora","Stylophora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,1,"WAND",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Acropora","Acropora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Coralline algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Dead Coral with Algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Diploastrea","Diploastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Echinopora","Echinopora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Fungia","Fungia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Goniastrea","Goniastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Halimeda","Halimeda"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Merulina","Merulina"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Millepora","Millepora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Montipora","Montipora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Pectinia","Pectinia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Porites","Porites"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Psammocora","Psammocora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Rubble",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Sand",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Sea urchin",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Silt",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Sponge",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Turbinaria-coral","Turbinaria"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"Unidentified",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,2,"WAND",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Acropora","Acropora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Coralline algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Cyphastrea","Cyphastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Dead Coral with Algae",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Dead coral",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Echinopora","Echinopora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Favia","Favia"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Goniastrea","Goniastrea"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Isopora","Isopora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Merulina","Merulina"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Millepora","Millepora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Montipora","Montipora"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Porites","Porites"
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Rubble",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Sand",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Silt",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Soft coral",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"Sponge",NA
NA,"Gen Luna MPA","Reserve",2022,3,21,8,3,"WAND",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Acropora","Acropora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Alveopora","Alveopora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Coralline algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Dead Coral with Algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Dead coral",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Diploastrea","Diploastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Favia","Favia"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Macroalgae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Pocillopora","Pocillopora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Porites","Porites"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Rubble",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Sand",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Silt",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Soft coral",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Sponge",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"Turbinaria-coral","Turbinaria"
NA,"Poblacion MPA","Reserve",2022,3,25,6,1,"WAND",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Acropora","Acropora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Alveopora","Alveopora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Coralline algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Dead Coral with Algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Diploastrea","Diploastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Favia","Favia"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Heliopora","Heliopora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Macroalgae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Millepora","Millepora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Porites","Porites"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Rubble",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Sand",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Sargassum","Sargassum"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Silt",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Sponge",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Turbinaria-coral","Turbinaria"
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"Unidentified",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,2,"WAND",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Acropora","Acropora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Algal assemblage",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Alveopora","Alveopora"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Anemone",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Coralline algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Dead Coral with Algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Diploastrea","Diploastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Goniastrea","Goniastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Halimeda","Halimeda"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Macroalgae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Padina","Padina"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Porites","Porites"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Rubble",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Sand",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Scapophyllia","Scapophyllia"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Seagrass",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Silt",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Soft coral",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Sponge",NA
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"Turbinaria-coral","Turbinaria"
NA,"Poblacion MPA","Reserve",2022,3,25,6,3,"WAND",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Acropora","Acropora"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Algal assemblage",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Dead Coral with Algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Diploastrea","Diploastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Halimeda","Halimeda"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Macroalgae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Porites","Porites"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Rubble",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Sand",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Seriatopora","Seriatopora"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Silt",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Soft coral",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Sponge",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"Turbinaria-coral","Turbinaria"
NA,"Poblacion MPA","Reserve",2022,3,25,8,4,"WAND",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Coralline algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Dead Coral with Algae",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Diploastrea","Diploastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Echinopora","Echinopora"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Favia","Favia"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Goniastrea","Goniastrea"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Halimeda","Halimeda"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Platygyra","Platygyra"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Porites","Porites"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Rubble",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Sand",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Silt",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Soft coral",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Sponge",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Turbinaria-coral","Turbinaria"
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"Unidentified",NA
NA,"Poblacion MPA","Reserve",2022,3,25,8,5,"WAND",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Algal assemblage",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Dead Coral with Algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Dead coral",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Dictyota","Dictyota"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Diploastrea","Diploastrea"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Favites","Favites"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Fungia","Fungia"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Halimeda","Halimeda"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Hydnophora","Hydnophora"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Platygyra","Platygyra"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Porites","Porites"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Rubble",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Sand",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Silt",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Soft coral",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Sponge",NA
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"Turbinaria-coral","Turbinaria"
NA,"Salvacion MPA","Reserve",2022,3,23,8,1,"WAND",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Alveopora","Alveopora"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Coralline algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Cyphastrea","Cyphastrea"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Dead Coral with Algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Favia","Favia"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Fungia","Fungia"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Halimeda","Halimeda"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Pachyseris","Pachyseris"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Porites","Porites"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Rubble",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Sand",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Sandalolitha","Sandalolitha"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Sargassum","Sargassum"
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Silt",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Soft coral",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"Sponge",NA
NA,"Salvacion MPA","Reserve",2022,3,23,5,2,"WAND",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Astreopora","Astreopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Coralline algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Dead Coral with Algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Diploastrea","Diploastrea"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Favia","Favia"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Fungia","Fungia"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Galaxea","Galaxea"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Goniastrea","Goniastrea"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Halimeda","Halimeda"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Hydnophora","Hydnophora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Lobophyllia","Lobophyllia"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Montipora","Montipora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Pavona","Pavona"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Porites","Porites"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Rubble",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Sand",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Seagrass",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Silt",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Soft coral",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Sponge",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"Stylophora","Stylophora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,3,"WAND",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Acropora","Acropora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Algal assemblage",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Astreopora","Astreopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Coralline algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Dead Coral with Algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Favia","Favia"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Goniastrea","Goniastrea"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Goniopora","Goniopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Halimeda","Halimeda"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Pocillopora","Pocillopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Porites","Porites"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Rubble",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Sand",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Sea urchin",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Silt",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Soft coral",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Sponge",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Turbinaria-coral","Turbinaria"
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"Unidentified",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,4,"WAND",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Acropora","Acropora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Alveopora","Alveopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Astreopora","Astreopora"
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Coeloseris","Coeloseris"
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Coralline algae",NA
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Coscinaraea","Coscinaraea"
NA,"Salvacion MPA","Reserve",2022,3,23,3,5,"Dead Coral with Algae",NA
